# raw data for phase boundaries. Formatted for gnuplot, though pretty self explanatory
#sDIS-CsCl
0.10000003 0.02000000
0.10000001 0.01600000
0.12000001 0.01200000
0.19001977 0.00000000


#CsCl-ADIA
0.20052776 0.00000000


#ADIA-AGYR
0.17129300 0.03600000
0.18795019 0.03600000
0.21349049 0.00000000


#AGYR-LAM
0.19952911 0.04000000
0.20016195 0.03600000
0.20119092 0.03200000
0.20291428 0.02800000
0.20532190 0.02400000
0.20873342 0.02000000
0.21346812 0.01600000
0.22001692 0.01200000
0.22927356 0.00800000
0.24074904 0.00400000
0.25227726 0.00000000


#DIS-CsCl
0.08035365 0.04000000
0.08002880 0.03600000
0.08001814 0.03200000
0.08000214 0.02800000
0.14006989 0.00800000
0.16005165 0.00400000


#CsCl-AGYR
0.18409328 0.00400000
0.16907923 0.00800000


#CsCl-ACYL
0.10986534 0.04000000
0.11268159 0.03600000
0.11600143 0.03200000
0.12017039 0.02800000
0.12534164 0.02400000
0.13132919 0.02000000
0.13901085 0.01600000
0.14869993 0.01200000


#ACYL-AGYR
0.14484397 0.04000000
0.14594552 0.03600000
0.14660433 0.03200000
0.14827889 0.02800000
0.15078944 0.02400000
0.15447891 0.02000000
0.16010068 0.01600000
0.16682715 0.01200000


#sDIS-NaCl
0.08000006 0.02400000


#NaCl-CsCl
0.10054401 0.02400000


#LAM-NaCl
0.26009765 0.02800000


#CsCl-LAM
0.29997437 0.03200000


